FreqGoProvider,Deaf,MedConditions_Diabetes,MedConditions_HighBP,MedConditions_LungDisease,MedConditions_Depression,AverageSleepNight,AverageTimeSitting,EverHadCancer,Age,BirthGender,BMI,PHQ4,WeeklyMinutesModerateExercise,AvgDrinksPerWeek,GeneralHealth_Excellent,GeneralHealth_VeryGood,GeneralHealth_Good,GeneralHealth_Fair,GeneralHealth_Poor,smokeStat_Current,smokeStat_Former,smokeStat_Never,eCigUse_Current,eCigUse_Former,eCigUse_Never
-0.0018207295157480902,-0.0008572570013347875,-0.00043090853840112645,0.0007780332776019363,0.001115515735000357,0.0011952950560953478,-0.001719003064790726,-0.0017356063757324588,-0.0023113215202465627,-0.03218666765198577,-0.018629658098798258,-0.013982967997435477,-0.02894630506401883,-0.008255629373015834,-0.007204656925168815,0.014738775830483072,-0.10311550864716992,0.1201356141536962,0.03021334471413866,0.0026066612789872852,-0.39839949408255054,0.07452634887769817,0.2701413659809623,0.013194386212853723,0.017150124417385094,-0.021252798769273797
0.009948282670229677,0.0004153924458660252,-0.002387062971247352,0.005614790943218408,0.0007808422483503667,0.004332406831090346,0.006343748097424398,-0.004603628949262211,-0.0035490332567132826,0.039667183223646124,0.05994564494176301,0.0613938094774494,0.005663464606041092,0.009522370939375826,0.054378468269133,0.0467577360838186,0.15863209595670924,-0.21697123087127693,0.03923979623708875,0.0061246949248016,0.02359384919982403,0.07965665000956505,-0.10381766164849976,0.016774878228316064,0.024421941638574918,-0.021619582278071897
-0.0026904228853527447,-0.0007584080833475974,-0.0008493825979530778,-0.0035449885763228026,0.0008962861262261828,0.001096631961409006,0.0006911683746147843,0.0067140852205920965,-0.0021642576425801993,0.01068774415878579,-0.017692450034664936,0.008604569204617291,-0.024908416360267437,0.0018815096619073206,-0.03464839922264218,0.009414625235367562,-0.05701132841350045,0.047881350053939974,0.013293684855452733,0.004317120562773202,0.021735119036165998,0.08114371723379009,-0.13541826491535175,0.013526972360559745,0.016543086614110504,-0.01667911927565001
0.0101589771953877,-0.00015694164903834375,-0.0006723412871360813,-0.0020250675431452703,0.0010630163713358344,-5.538924597195058e-06,0.0031662030261941287,-0.0011893491796217837,-0.001281857643043621,-0.001963329048012377,-0.014971622848534023,-0.02341715074784588,0.04674584164924454,-0.004229153596097605,-0.052238184486050165,0.03908788031083532,-0.15996044567727952,0.11237697331351229,0.035602069878368635,0.006022693903651094,0.024264610112877553,0.07871057814452796,-0.12156777534051799,0.01360118006821722,0.01929236492229392,-0.025869939278054522
0.007680918265250511,4.272651276551395e-05,0.0003603706276044238,-0.0024889034969965054,0.0019923023041337716,0.0016445243544876524,-0.003093835444306017,-0.010053327362402324,-0.003499475733842714,0.005993491825647667,0.06264380622189492,0.04348973908112384,-0.015448487988905989,0.008044381795916697,-0.04747006561548915,0.03683628987986594,0.08645069732388948,-0.12342681030393576,0.038540943174157294,0.004154881099239003,0.02100510259217116,-0.3004000166722108,0.3039171430154238,0.015758744812919764,0.014240057501592662,-0.019379776399000556
0.010605056997446806,1.8166696536349447e-05,0.00021787876728923336,0.0021338865149300498,-0.0077747499471297506,-0.005230311315390278,-0.0038370692066382675,0.0017486463475506718,-0.0015799806395079986,-0.031066185852687347,-0.016080948441813226,0.02575636230292731,0.042213801576872365,-0.0026024180965032485,0.01694955651531927,0.036110620007384575,-0.21579217568971218,0.12437579441117123,0.03222865832212847,0.005391969433985644,0.023559485552832486,0.08121007716981693,-0.13670964683173226,0.016364349947543825,0.02449741741555042,-0.034983777571469546
-0.000534949953434994,0.00016674726502968404,0.0013546463660895867,-0.0029354590288130575,0.0019724054308608054,0.006175754035357375,0.01450589993677568,0.006263929812703278,-0.0036131504783406924,0.0479736865509767,0.04253261155216023,0.003315747280139482,-0.01531116098049097,0.010298250164487401,0.044296353207901124,0.05099545779055917,0.1630026533000637,-0.23434186613652855,0.03828312238329089,0.0058298339694738514,0.01960713363019751,0.06674212338635699,-0.11377237107255497,0.01871265143039636,0.022451017747516733,-0.025467824123334135
0.009271645632106798,-5.733396392317968e-05,0.0006236678746063254,0.002763412077911197,0.0014663141430355726,0.00387144125066699,0.0013102463784161913,0.003022203248983712,-0.0009104163618758392,-0.0552479843085166,-0.021956802959321065,-0.03614923884248128,0.03374978763458784,0.005451941043720579,0.023340928933466787,0.03939015698386357,0.11605776448210235,-0.26753139956796074,0.038783908325713115,0.005567863867618143,0.023750569698167967,0.0783441723760916,-0.13688694711367133,0.013038120777346205,0.014763445472053719,-0.013734632632404098
-0.012020979863300451,-0.0004614140500780201,-1.5168176032599387e-05,-0.00238929523504338,0.0008381446753628593,0.0018528227868955544,-0.008771032142685733,0.0006752514606341714,0.00032519339816645086,0.012769807486911299,0.018094218928599734,0.004418347190949134,0.03681096530985087,0.0006024112802697386,-0.0715278272924479,-0.1992044019920286,0.08391692395089194,0.1154737439006567,0.035711101379711174,0.004993482516147205,0.02438188613043167,0.07141149047820362,-0.1348459649254801,0.01451786163786892,0.025434446300496343,-0.031359810731082696
-0.013869417254463761,-0.0009587319294223559,0.006514100604108529,0.006692220778786581,0.003096557173412285,0.004698483294341721,0.015371049640234547,-0.003466063415980901,-0.002505699149332961,-0.06043612226028926,-0.031867539797094654,0.021613197188708,-0.0014936289936304144,0.0190343098496669,0.0366200475511141,0.05132276066113266,0.1656626280164346,0.16520610269915778,-0.3322620740305865,0.006397687809076166,0.02193814895581454,0.06639504212187605,-0.13386266021756454,0.01274377841735259,0.020864026283961726,-0.021147778051963544
